system_id,sentence
282,言坐在噸金屬武器裡，吹冷氣還可以邊挖鼻孔滑手機，說行人都慢慢走是帝王
282,如果行人違規會害駕駛變植物人，我絕對雙手贊成重罰，但現實是，你握著方向盤踩著
282,油門，卻還想比走路的那個人更不想負責任
282,談及三峽車禍，被撞的就是那些被抗議者說成像帝王樣走路的小小行人，他
282,認為台灣整個交通系統都有病，而且病得不輕，這不是意外，是制度長期放任駕駛文
282,化失控執法不落實的必然產物
282,表示，像這類汽車衝撞人群的車禍個人預防不了，但國家能，比如落實高齡駕駛管
282,理強化道路設計保護行人重罰違規等
282,他也引述了前交通部長王國材的話生命價值
282,跟民怨是兩難，直言台灣的交通不缺法條不缺預算，缺的是把人命放在最前面的
282,勇氣
282,完整新聞連結或短網址
282,////
283,源自
283,歲年輕駕駛族群
283,高風險行為超速酒駕未注意車前狀況機車違規如未戴安全帽闖紅燈
283,事故類型機車自撞追撞路口碰撞
283,占比約占肇事者的年輕族群肇事死亡率顯著
283,歲青壯年駕駛族群
283,主要問題疲勞駕駛酒駕違規超車大型車輛事故如貨車客運
283,占比約人數最多，但死亡率可能低於高齡駕駛
283,歲以上高齡駕駛族群
283,高風險因素反應遲緩誤判路況健康問題如突發性中風心肌梗塞不熟悉交通規
283,則
283,事故類型誤闖紅燈逆向行駛轉彎未禮讓
283,占比約，但致死率最高因身體脆弱，事故後死亡率高
283,結論
283,看起來交通事故死亡率還是以歲的年齡層最廣，但也沒有人禁止年齡人不要開車上路，
283,老人
283,出事往往都是因為身體問題和認知能力下降，所以老人家應該多跟家屬關係密切，多聽家人
283,勸，他們覺得不能該車就不能開車
283,我覺得合理的解決方法就是盡量搭大眾交通工具
283,這樣好不好
284,大家好，
284,小弟業餘恩迪亞觀察家
284,如果今天黃仁勳在三峽過馬路，
284,所幸只是擦傷，
284,怒之下，對台灣施行顯卡禁運，
284,這樣嗎
285,因為看到新聞寫目擊者描述時速破百
285,好奇看了下
285,///
285,從前面撞分隔島的時間
285,///
285,到國小前路口撞到人
285,///
285,直線距離約公尺
285,說換算時速大概公里，但影片最後幾秒看起來應該超過
285,"如果把目擊者描述的""破百公里""給參考，加速度約為/"
285,什麼概念
285,第秒看到他，秒後就在公尺外
285,怎麼閃
285,導護老師/家長怎麼救
285,減速坡有屁用
286,如題
286,因為女騎士撞上分隔島
286,惱羞把女騎士撞飛後
286,路幹到底全倒
286,事後再來說不小心暈倒了就可以了
286,///
286,///
287,氣
287,，
287,嘆
287,罰
287,直
287,著
287,他
287,文
287,管
287,值
287,的
287,老實講這種也是屁話
287,表示，像這類汽車衝撞人群的車禍個人預防不了，但國家能，比如落實高齡駕駛管
287,理強化道路設計保護行人重罰違規等
287,國家或個人再怎麼預防
287,遇到這種還是會出事
287,比方說高齡駕駛管理
287,你就算不給他駕照
287,他還是可能開車出去啊
287,除非你用電子腳鐐全程監控
287,比方說強化道路設計保護行人
287,遇到這種亂衝亂撞的
287,你怎麼防護都沒用
287,這就是為什麼要有死刑
287,當所有預防加強都用了
287,總還是有漏洞
287,而死刑就是可以殺了鑽漏洞的那個人
287,最少讓犯人付出代價
288,不換照還是可以開車吧
288,是這樣的，
288,昨日三峽老翁的交通事故，有人說是政府隨意亂換證
288,但小弟我認為，就算今天政府不給換證，
288,這個老翁應該還是會開車吧
288,也就是無照駕車，
288,有生病的人，你奢望他遵守交通法規
288,就像路上的無照猴子樣，
288,沒有駕照，被警察攔下來還會嗆警察之類的
288,有沒有相關八卦
289,暴衝害命肇事歲翁被控是累犯年前衝人行道撞母嬰
289,聯合報記者李定宇張策王慧瑛新北即時報導
289,歲余姓老翁昨駕車行經新北市三峽區北大國小旁，高速衝撞停等紅燈的機車及放學人潮
289,，釀死傷悲劇
289,肇事的余男除了被起底曾在知名公司服務年當選模範父親，
289,名女網友在愛北大臉書社團發文表示，我發現今天下午的重大車禍，與年前
289,的肇事者是同人，質疑肇事者是累犯，有網友氣憤地說根本是移動炸彈
289,年前原文女子就在該臉書社團文表示，當時她早上大約時，推著嬰兒車走在國慶路
289,人行道上，輛小客車突然衝上人行道，將她和嬰兒車撞倒，連太子國際村前的盆栽數目
289,也被撞爛，據警察說地上痕跡至少公尺
289,原文女子說，所幸當時母嬰僅受輕傷，
289,如今舊事重演，讓她忍不住氣得大罵他根本不是酒駕，是有病
289,本報記者試著聯繫這名女子，她目前沒有回音，不過她有在社群再提到，看到新聞心情久
289,久無法平復，為死傷者感到難過，看到駕駛姓余，心想不會那麼巧吧，翻出年前的
289,和解書，再截圖比對車牌，果然出現令人頭皮發麻的結果，希望相關單位了解，余男是否
289,有什麼疾病等狀況，否則味檢討高齡，不見得有抓對重點
289,新北市警方證實，此次肇事者與年案件應為同人
289,警方已依刑法過失致死罪立案偵
289,辦，也將進步評估是否涉及公共危險罪或其他刑責，並將安排心理評估，以了解是否有
289,精神疾病等因素干擾判斷能力
289,按現行法規，若駕駛人曾有嚴重交通違規紀錄，且行為涉及公共危險，交通部門有權吊銷
289,駕照
289,但余男目前仍持有駕照，且今年月才剛完成換照，網友紛紛留言批這樣的駕駛
289,早就不該再上路危險駕駛不應僅止於和解，應由公權力介入嚴懲，才能避免悲劇
289,//////
290,///
290,我覺得三峽這車禍後座力實在太強了
290,早上起來看到大家買零食去給小妹妹吃的影片跟貼文就心裡覺得很難過
290,現在上班又滑到體育老師的貼文直接噴淚
290,這車禍實在太讓人心碎了
290,肥仔我太難過又要去哭了，這正常嗎
290,嗚嗚嗚嗚~~~~
291,哈囉是我魯叔辣
291,"昨天震驚全台的三峽車禍新聞,第時間看到時很難過,"
291,因為我自己也是有兩個可愛寶寶
291,"然而網路上充斥的不少恐怖言論,例如"
291,小孩就到地獄享受童年了
291,怎麼不多撞幾個之類的
291,這些人到底是白目當有趣還是真的心理變態
291,問了獲得答案如下
291,建議行動
291,不要與其爭辯或對話
291,這種人往往是為了激怒他人挑釁或獲得控制感
291,忽略，是對付心理扭曲或惡意行為最有效的方式之
291,封鎖與檢舉
291,如果是在網路平台如社群媒體論壇，直接封鎖並檢舉違規內容
291,保護自己的情緒
291,看見這類言論可能會感到憤怒或震驚，先讓自己冷靜，別把他們當正常思考邏輯
291,來對待
291,請問這種反社會人格的人到底在社會上是怎麼樣的存在啊
292,真的有點天龍人看台灣的感覺
292,全台灣除了五都外大眾運輸爛的狗屎樣
292,台北高雄捷運直擴張
292,台中也有大量交通運輸
292,其他鄉下地區密集度低公車少
292,甚至可能分才台都算多的了
292,鄉下老人不能開車
292,只騎機車
292,還是機車也禁止只能腳踏車
292,要老人不能開車前提是
292,全台灣的大眾運輸要完整建立
292,只用天龍人角度想鄉下老人都吃屎就是惹
292,而且這件事情的肇因都還不知道是不是
292,鄭捷老人版故意的
292,不過證據力太難證明他是故意的
292,與其要老人不能開車
292,不如相信是壞人變老了而不是老人變壞了
292,先推動酒駕假車牌的人全面禁止開車
292,更有助於交通安全
293,按照已知資訊
293,該老翁現年七十八歲，應不符合刑法第十八條第三項滿八十歲人之行為，得減
293,輕其刑的條件
293,二死者年齡中，包括未滿十八歲之兒童少年，因此按照兒童及少年福利與權益保障
293,法第百十二條第項前半，故意犯罪應加重其刑至二分之
293,又如果在服
293,刑期間獲准假釋付保護管束，亦準用同法第百十二條第第三項
293,三該案同時有致傷兒少的情事，因此在諸多過失傷害過失致死罪之間，需要數罪併
293,罰，這時會給予法官很寬的心證考量空間
293,正常法律人的思考應是如此
293,但法院方面最終會如何決定，不是現階段能討論的
293,況且老翁直到現在還沒醒來，是否能確實展開司法追訴，還不好講
293,但不管怎樣講，就目前的狀況看來，應是因為累積許久的憤慨，在次過爆發之下，導致
293,演戲假關心的質疑接連出現
293,姑且不論這切是否使人家陷入不白之冤，除非能證明不是單純的致死甚至存在殺人的
293,故意，否則不如等待調查結果會來得更好
294,我覺得人們的認知邏輯對汽車的過失殺人見解太寬容了
294,怎樣都是過失致死
294,凶器是刀子人們就會覺得是殺人
294,阿刀子用途是在解決吃的
294,如果把它用在人類就是殺人
294,凶器是車子人們就會覺得是過失致死
294,它的用途就是代替走路
294,"如果把它用在人類就是""過失致死""挖哩幹你娘勒"
294,我覺得要加個很好判定是不是過失
294,以時速來判定超過當下路段的限速撞死人算故意殺人
294,因為大家都知道超速的車子撞到人後果
294,明知道後果會怎樣還超速就是故意殺人
294,不是看凶器是什麼是要看他做什麼致人死地
295,台灣現在
295,台中三越大氣爆澳門葛屁
295,當舖老闆慢跑被撞死
295,花蓮早餐衝進去沒撞死
295,現在三峽來個大的通通撞飛
295,然後大家火力發電聞二氧化硫氧化氮
295,然後派個死腔去芬蘭
295,詐騙電話整天打過來
295,然後整天路上大罷免廣告招牌貼滿滿
295,當初笑人家對岸衝撞死人
295,美國整天掃射衝撞
295,誰比較可悲
296,心肌梗塞除非他是梗到昏迷這樣才能解套
296,不過他最後車毀停下被救出來時是有意識的喔
296,還能講我不記得四個字耶
296,反正之後調閱路邊堆監視器跟行車紀錄器
296,就知道他是眼睛開開還是昏迷歪邊
296,前陣子剛好在看容易罹癌的個性的書
296,說型人格習慣隱忍所以容易罹癌
296,相反的型人格最不容易罹癌
296,因為習慣暴怒遷怒亂發脾氣所以容易罹患心臟病
296,奉勸事情還沒調查清楚前最好不要亂扯疾病說
297,三峽北大國小多人衝撞車禍
297,多人受傷死亡
297,看文字還以為是老頭不小心
297,看影片
297,竟然是在小路上踩滿油門衝到底
297,這跟故意殺人沒兩樣吧
297,跟中國故意開車衝撞人群差不多
297,廢死仔怎麼看三峽衝撞國小車禍案
298,日本福岡驚傳車輛衝撞小學生童和旬女駕駛送醫
298,自由時報李欣潔核稿編輯
298,日本福岡縣筑紫野市，今天日下午時分許發生高齡駕駛交通事故，名來歲的老
298,太太開車撞到名小學生，人皆意識清楚送醫治療
298,據報導，從現場畫面可以看到，輛白色自小客車翻覆在朝倉街道車站平交道附近的
298,柏油路上，當地消防隊指稱車輛是向走在路上的小學生撞過去，事發原因還有待調查
298,當地住戶透露，他有看到小學男童被撞倒在旁邊，過了幾分鐘後就自行站了起來
298,據了解，
298,由於當時正值附近學校放學時間，因此路上有不少小學生
298,//////
299,大家好，我是八卦優文子啦
299,看到昨天的三峽車禍事件，擁有美好未來人生的小女孩們，就這樣魂斷在放學的途中，就
299,因為政府的無作為，人民普遍的放縱
299,之前的彰化老頭撞小朋友上個月的台中向上路大學長前天的花蓮早餐店和昨天的三峽
299,事件，事情再重複的發生，你們還敢生小孩嗎
299,有沒有八卦
300,常常起出遊當志工，
300,看起來喜歡親近綠色大自然，
300,顏色正確
300,///
300,三民自媒體開始洗身體不適，
300,還有熱心公益模範父親的人設
300,///
300,從以上資訊來看，
300,相當可能會用突發心臟病造成車禍這個理由結案吧
300,最差的狀況，應該是交保，
300,然後法院審理個好幾年直到老翁老死，
300,這些年也足夠他們脫產了吧
301,媒體來源
301,中時
301,記者署名
301,陳志賢
301,完整新聞標題
301,三峽大車禍今相驗死者家屬因這理由無法領萬被害補償金
301,完整新聞內文
301,新北市三峽區日發生重大車禍，造成至少人死亡多人受傷，財團法人犯罪被害
301,人保護協會動員新北台北士林分署人員及志工共人，分赴各醫院協助家屬，提供
301,即時關懷服務
301,據指出，檢警預計最快今天對死者進行相驗，犯保協會將第時間派員陪
301,伴家屬，提供必要的法律心理諮商及關懷服務
301,法務部官員說，依據犯罪被害人權益保障法規定，車禍過失致死案件並非犯罪被害補
301,償金給付範疇，本案死者家屬無法申請領取法定的萬元被害補償金
301,但家屬仍可申領
301,汽車強制險理賠或提起民事訴訟向肇事者求償
301,新北地檢署表示，日獲悉三峽區重大車禍案件，指派重大刑案專組主任檢察官及檢察官
301,組成專案小組，進駐新北市政府警察局三峽分局，指揮三峽分局調查車禍發生經過，儘速
301,查明事實
301,新北檢強調，將全力偵辦本案，嚴正執法，共同守護用路人安全
301,據了解，檢
301,方最快今天就會對死者遺體進行相驗，確認死因
301,財團法人犯罪被害人保護協會得知此事，日亦指示台北士林分署支援名人員，加上
301,新北分會名人員及名志工，分赴土城醫院恩主公醫院等醫療院所協助家屬
301,依據犯罪被害人權益保障法第條規定因犯罪行為被害致死亡者之遺屬致重傷者
301,及性自主權遭受侵害之人，得申請犯罪被害補償金
301,但依強制汽車責任保險法得請求給付
301,或補償者，不適用之
301,也就是說，依據犯罪被害人權益保障法規定，車禍過失致死案件並非犯罪被害補償金
301,給付範疇，因此依法本案死者家屬不能申請領取法定的萬元被害補償金，但家屬仍可
301,申領汽車強制險理賠或提起民事訴訟向肇事者求償
301,完整新聞連結或短網址不可用等轉載媒體
301,////
302,這次是不是故意不好說
302,但只能說
302,平常就是
302,看台灣普通人沒有
302,看台灣司法沒有
302,看看他的背景
302,余男是大同公司英國分公司擔任高階主管退休，兒女都在國外，平時和太太起居住
302,今天下午，余男從苗栗老家開車返回三峽住家，沒想到途中行經北大國小附近時發生憾事
302,歲在國外當過高階主管
302,想想我們歲的長輩啥背景啥經歷
302,堆都沒讀國中
302,他根本妥妥的天龍人中的天龍人
302,含金湯匙出身的
302,你覺得天龍人平常不爽撞幾個人會羞愧嗎
302,根本不會好嗎
302,事後請個律師打發就好了
302,早就是了
302,只是今天衰小
302,撞死堆小孩上新聞
302,才爆出來
302,看他行為根本已經是家常便飯
302,本來以為這種人
302,只在韓國仇富劇出現
302,沒想到台灣竟然真實存在
302,覺得好無奈
302,未看先猜
302,到時候也沒事
302,畢竟人家財大氣粗
302,台灣怎麼可能讓權貴出事呢
302,你說是不是☺☺☺
302,引述栗悟飯とカメハメ波之銘言
303,備註請放最後面違者新聞文章刪除
303,媒體來源
303,新聞雲
303,記者署名
303,陳威廷台北報導
303,完整新聞標題
303,師生目睹三峽車禍可能衍生創傷教育部請學校輔導安撫
303,完整新聞內文
303,新北市三峽重大車禍造成多名學生傷亡，教育部表示，除發放急難慰問金進行理賠協助機制外，因事發時許多師生目睹衝撞現場，可能產生心理創傷，已啟動心理輔導系統，追蹤關心學生復原狀況
303,教育部指出，將透過學產基金儘速發放急難慰問金，協助受影響學生及家庭紓困
303,國教署已請承作學生團體保險的國泰人壽主動啟動理賠協助機制，依學生實際病況提供住院傷害門診及失能等保險理賠協助，確保傷者權益
303,教育部表示，事故發生於放學尖峰時段，許多師生目睹衝撞現場，可能產生心理創傷，已請新北市教育局與學校啟動心理輔導系統，針對學生與師長進行情緒安撫與心理支持，後續將持續追蹤關心學生復原狀況
303,完整新聞連結或短網址不可用等轉載媒體
303,/////
303,備註
303,輩子陰影吧
303,幹
303,垃圾駕駛
304,備註請放最後面違者新聞文章刪除
304,媒體來源
304,記者署名記者黃翊婷綜合報導
304,完整新聞標題三峽車禍死傷家屬當面向賴清德請命別讓歲以上的人開車
304,完整新聞內文
304,新北市三峽區歲余姓男子昨日日開車暴衝，撞飛多名三峽國中學生及機車騎士，造成死傷
304,總統賴清德同日晚間前往新北市立土城醫院探視傷者及家屬，經相關人士轉述，有家屬當面向賴清德請命，認為歲以上的人就不要再開車，希望政府未來能對此進行修法
304,余男日下午時許開車行經三峽區國光街國成街口，卻突然暴衝撞飛多名三峽國中學生以及機車騎士，最後自撞中央分隔島，車輛才停下，這起事故共造成名學生名要去接孩子放學的女騎士死亡，另外還有人輕重傷
304,總統賴清德日晚間前往新北市立土城醫院探視傷者及家屬，慰問過程中，有幾位家屬情緒相當激動
304,據相關人士轉述，有家屬當面向賴清德請命，認為歲以上的人就不要再開車，希望未來政府能對此進行修法，增加對高齡駕駛的規範
304,至於事故調查方面，由於余男在這場車禍中也受到重創，被送抵醫院前就已經陷入昏迷，經院方診斷有嚴重血胸腹腔出血臟器受損等情況，手術搶救之後，目前已被送至加護病房觀察
304,而傷勢較為嚴重的傷者，名歲女學生右大腿骨折嘴唇嚴重撕裂傷牙齒多處斷裂頭皮剝離，院方已安排手術治療，術後將送至加護病房觀察
304,另外還有名到院前無生命跡象的歲女學生，經搶救已恢復心跳，院方表示，未來至天是觀察期，醫療團隊會盡全力救治
304,完整新聞連結或短網址不可用等轉載媒體三峽車禍死傷家屬當面向賴清德請命別讓歲以上的人開車
304,/////
304,_
304,備註
304,怎麼可能
304,年前氣勢正好
304,某些人可是要再往上放寬呢
304,///
304,我覺得歲以上每年駕照筆試道駕體檢什麼都重做
304,歲以上廢照不得考領開車就是吃罰單沒入車輛或是自己請司機
304,職業駕駛當然也是但就是行業會出來抗議
305,///
305,昨天看三峽新聞，突然發現不是有行人帝王條款保護行人
305,在台灣不是行人最大嗎
305,怎麼會這樣，行人到底做錯了什麼要被社會老三寶欺負
306,這就是我很好奇的
306,我之前被開罰單
306,就是被檢舉的
306,我就拿去問警察
306,警察就說是只有限縮違停而已
306,其他都有
306,但有次被檢舉違停時又跟我說
306,喔是民眾檢舉的都會受理
306,所以我覺得是要看看
307,哪個官員敢不敢寫名字出來
307,還是根本記者搞事
307,犯罪被害人權益保障法規定是因犯罪行為致死亡者之遺屬都有權聲請補償金
307,過失致死當然是犯罪行為條文也沒限定定要故意犯罪的被害人才能聲請
307,絕對有上開法律之適用
307,來看法條
307,犯罪被害人權益保障法第條
307,犯罪被害補償金之種類及支付對象如下
307,遺屬補償金因犯罪行為致死亡者之遺屬
307,二重傷補償金因犯罪行為致重傷者
307,三性侵害補償金因犯罪行為致性自主權遭受侵害者
307,四境外補償金在臺灣地區設有戶籍之我國國民，於我國領域外因他人
307,故意犯罪行為致死亡者之遺屬
307,前項犯罪被害補償金應次支付
307,但得因申請人之申請分期支付
307,扣除掉些被害人也有過失而不得請領或扣除補償金的情形
307,如果車禍被害人不能聲請通常是因為第條但書規定
307,因犯罪行為被害致死亡者之遺屬致重傷者及性自主權遭受侵害之人，得
307,申請犯罪被害補償金
307,但依強制汽車責任保險法得請求給付或補償者，不
307,適用之
307,新聞後段也有提到這條但歸納的結論會讓人誤會被害人不能請錢是因為被告所涉罪名
307,但其實是因為強制險這筆錢通常在萬元左右補償金是萬元
307,如果被害人能領到萬元保險金國家就不再另予補償
307,犯保除了給人請領補償金以外能提供的協助很多
307,貼個官網請大家多多認識優質協會
307,///
307,犯保補償金上限萬也是看幾個人來聲請合資格又同順位的多人要平分
308,笑死
308,賴桑怎麼可能答應啦大家親自去南部走圈
308,鄉下老人有多少人更別說賴清德台南選區了
308,出了台北你沒有車就等於沒有腳欸
308,你要那些老人用代步車開五公里去買菜喔
308,大膽預測總統府回應啦
308,對此次事件深感痛心會請行政院再多加研議
308,並請相關部門協助受害者家屬走出悲痛
309,這新聞頂多炒個星期就沒人在乎了
309,等著未來繼續死人然後檢討
309,也不期待交通能改善
309,現在爛成這樣其實就是大多數人期望的吧
309,有沒有交通事故看到麻痺的八卦
310,昨天三峽發生痛心的悲劇車禍，事件仍在調查中，但許多警覺性高的愛台網友，已在
310,分析車禍恐與中國脫不了關係
310,大家怎麼看
310,知名愛台首先發難駕駛是否為中國人
310,遭部分網友看不下去痛罵
310,///
310,愛台表示自己用肉身抓出五路縱隊
310,///
310,世壯運中國選手消失
310,///
310,駭客入侵中國製的車
310,///
310,獻忠事件
310,///
311,假設在上個路口出事
311,警察就出動，並要老人家停車
311,但老人家不停，還是爆衝開車
311,在前面就是學校人口眾多這個情形下
311,警察可以直接開槍射擊嗎
312,身為路怒事件倖存者，心痛遺憾難以言喻為逝者及傷者祈禱
312,看完整起事件，彷彿立刻回到事發瞬間，即刻襲來
312,年曾分享過差點被迫登出的歷程
312,/////
312,如果當時我未能立刻跳到對面人行道而是站在原地想跟對方釐清
312,對方會再次加速行兇很遺憾當時沒能取得畫面
312,從他加速衝撞失敗後，隨即暴怒狂罵的行徑就能略知二
312,這次看到肇事者先倒車再加速沿路追擊的各種視角畫面
312,立刻想起當年莫名被駕駛鎖定車子瞬間轉彎加速衝過來的記憶
312,雖然兩起事件不是同位駕駛年那位阿伯稍微年輕點
312,但人類被憤怒觸發後的行為模式鎖定目標的邏輯可能極其相似
312,最近這起事件中，駕駛人在車禍前分鐘倒車加速進入學區
312,撞上分隔島之前，於另條巷子還有寬裕空間的情況下，
312,卻仍精準擦撞到已經躲到路邊的孩子們
312,這種被鎖定的感覺是模樣的
312,從外觀或微表情根本看不出其動機，路怒觸發就是無差別攻擊
312,請別卸責給機械故障柱遮眼年紀太大路況不好低頭撿手機
312,任何荒謬的說詞，都只是增添每位無辜受難靈魂與其家人的痛苦
313,三峽車禍釀死
313,歲翁出事前打給妻子通話內容曝
313,編輯莊雅婷報導
313,新北市三峽區北大國小外發生重大車禍事故
313,名歲余姓男子昨日駕車闖紅燈高
313,速衝撞路人，釀成死傷
313,據悉，余男在當日曾致電給妻子，通話內容曝光
313,余男昨日下午駕駛自小客沿國成街往復興路方向在路口違規闖紅燈，當時正值學生放學，
313,該路口啟用行人專用時相燈號，四面號誌全紅
313,怎料，余男疑似失控爆衝，撞上多名
313,路人及騎士，導致人輕重傷，其中人到院前心肺功能停止，名歲女子
313,名多歲女學生最終傷重不治
313,警方指出，余男並無酒駕，但他被送醫後嚴重氣血胸，且胸腹腔內出血與臟器受損等，
313,昨日晚間進行手術，詳細肇事原因，待調查釐清
313,談及余男為人，
313,不過，有網友透露，年月某日清晨推著嬰兒車走在國慶路人行道上時，被余男駕駛
313,車輛撞倒，如今事件重演讓她非常震驚，怒批，他根本不是酒駕，是有病
313,據聯合
313,報報導，余男昨日中午曾打電話給妻子，表示要從外地返回到北大特區的住家，沒想到
313,卻發生此事故
313,////
313,備註
313,怎麼好像有直要幫洗白的感覺
314,安安台嘎豪我肥宅
314,如題
314,偉大的交通部到目前為止最亮眼的政績是
314,微罪不舉
314,大罪變小罪
314,小罪變為罪
314,微罪變無罪
314,無罪被害人被強制轉生
314,肥宅就在想，如果當初沒有改成微罪不舉
314,世界線會變成怎樣
314,昨天的三峽重大車禍還會發生嗎
314,有沒有卦
314,恩恩
315,三峽事件
315,老人是個因素
315,另外看新聞說他有心臟病
315,很明顯是意外事件
315,結果蘭白社畜又在洗廢死
315,今天的經費是洗廢死嗎
316,車禍前分鐘
316,老翁往後撞車後
316,開始暴衝殺人
316,好奇那台車在想啥
316,真是衰
316,遇到瘋子撞我車
316,真是幸運
316,好在我在他後面不是前面
316,不然下次就是我登出了
316,覺得愧疚
316,都是我害老翁情緒失控
316,才釀起連串車禍
316,如果我不要吧他好言相勸
316,也許就不會死堆小孩
316,死老翁
316,看我爆料幹死他
316,我還是隱藏起來好了
316,搞不好到時候出面後
316,風向變成我是始作俑者
316,被社死
316,其他
316,大家如果是後面那個駕駛者
316,會想啥
316,有沒有八卦
316,我很好奇
317,，事發地點離家僅有公尺距離，而他平時不愛喝酒，醫院
317,髮
317,次駕照
317,交通部經
317,好奇問下
317,如果是你朋友發生這種事
317,你會跑去給記者採訪嗎
317,為啥還沒看到他家屬出來就有朋友出來透露啊
317,感情這麼好可以出來幫他講話還找得到記者
317,真玄
318,媒體來源聯合報
318,記者署名周佑政
318,完整新聞標題就職周年談話賴總統將向在野黨主席國安情勢簡報
318,完整新聞內文
318,就職周年談話賴總統將向在野黨主席國安情勢簡報
318,聯合報記者
318,周佑政台北即時報導
318,////////
318,賴清德總統今天就職滿周年，賴總統在總統府敞廳發表談話
318,記者周佑政攝影
318,賴清德總統今天就職滿周年，賴總統在總統府敞廳發表談話表示，我們始終願
318,意張開雙手，努力促成朝野對話，加強政黨合作，因此，我將指示國安團隊著手規劃
318,，向在野黨主席進行重要國安情勢簡報，期望朝野政黨領袖，無論政治立場為何，
318,我們都能夠以國家利益為優先，以守護國家安全為前提，在相同的事實基礎上，坦率真
318,誠交換意見共商國是，攜手面對國家的各項挑戰
318,以下為賴總統談話內容
318,迎風轉型穩健前行
318,蕭美琴副總統潘孟安秘書長何志偉副秘書長張惇涵副秘書長，現場媒體朋友，還
318,有線上收看直播的國人同胞，大家早安，大家好
318,昨天，在新北三峽北大國小校區外，發生慘痛的重大交通事故，造成多人傷亡
318,行政院
318,在第時間成立專案小組，我昨晚也前往探視傷者，後續中央相關部會和地方政府，會
318,攜手合作，積極協助家屬，並儘速釐清事故發生原因，檢討改進，避免不幸再度發生
318,在這裡，我要向罹難者和家屬致上最深的哀悼，也期盼傷者早日康復
318,政府的目的就是要服務人民，感謝台灣人民的託付，年前的今天，我肩負起帶領國家
318,勇往前進的重責大任
318,我要感謝所有國人同胞，這年來，跟政府攜手合作，共同克服
318,種種挑戰，讓國家持續向前邁進
318,面對全球關注，也是影響國人最重要的三大挑戰氣候變遷健康促進以及社會韌性
318,，我在總統府成立了三個委員會，目前都有了階段性的成果
318,我們接軌國際，透過各部會由下而上的自主計畫，再由行政院淨零小組，由上而
318,下，提出六大部門項減碳旗艦計畫，預計到年，政府將持續投入突破兆元
318,淨零轉型預算，並且，帶動民間綠色投籌融資，至少達到兆元，邁向年減碳百分
318,之加減的國家減碳新目標
318,台灣的空氣品質已經逐漸改善，年平均濃度，從年的，下降到現在的
318,今年開始，台灣正式實施碳費制度，我們會目標堅定腳步穩健策略靈活地，
318,落實淨零轉型的願景，和全球起，追求永續成長繁榮發展
318,同時，為了因應全球後疫情時代的挑戰，興建國家級防疫中心，強化防疫中樞
318,為了促
318,進全民健康，普篩癌症，成立癌症新藥基金，並啟動五年億的健康台灣深耕
318,計畫，今年的健保總額更大幅增加億元，讓健保永續發展
318,我們要打造健康台
318,灣，讓國人更健康國家更強也讓世界擁抱台灣
318,我們更努力強化全社會防衛韌性，除了持續盤整國家級項目的整備舉行實地驗證
318,也
318,整合各部會力量，提出針對國安統戰威脅的十七項因應策略，來團結國人抵抗分化，保
318,護我們珍視的自由民主生活方式
318,而最近行政院編列億元特別預算，其中億元
318,，更是要來提升國家韌性，也期待朝野都能夠支持
318,在國家前進的道路上，挑戰和難關會再出現
318,上個月初，美國宣布新的關稅政策，我
318,提出了五大因應策略，並且啟動產業傾聽之旅，希望攜手產業界突破挑戰，開創新的契
318,機
318,行政院也在最快的時間內，整合各界意見，提出強化安全韌性特別條例，並將運用
318,歲計賸餘，編列億元的特別預算，除了支持產業與安定就業，更要強化經濟照顧
318,民生提升國土安全韌性，讓台灣產業在變局中，持續穩健前行
318,尤其，我們跟產業界的座談中，各行各業紛紛主張不要調漲電價，支持政府撥補台電，
318,弭平從疫情到俄烏戰爭以來，台電補貼民生和產業用電的虧損，來健全台電的
318,財務以穩定電價，也期待朝野合作通過行政院的特別預算
318,百工百業也都希望維持供電穩定
318,其實，能源安全就是國家安全，因此，確保供電穩定
318,，同時開發多元綠能，不論過去或未來，都是政府重中之重的工作
318,除了電價議題，近期，國人也都非常關注台美關稅談判情況，經過前輪的實體磋商後
318,，仍在持續進行當中，過程順利
318,政府會秉持確保國家利益維護產業發展絕不犧牲
318,任何個行業等三大原則，站穩台灣的立場，從深化台美經貿關係出發，會快慢有序
318,有為有守，爭取最好的談判結果
318,台灣和全球民主夥伴共享民主的價值，並且遵循自由市場原則，共榮發展，這是我們最
318,大的本錢，也是廣大台商釋放活力與能量的保護傘，更是我們和威權體制最大的區別
318,長期以來，台灣和美國以及民主夥伴，積極交流合作，也彼此砥礪成長
318,朋友之間難免
318,有摩擦，但終究能夠磨合
318,正如同聖經說鐵磨鐵，磨出刃來，朋友相感，也是如此
318,朋友之間，互相切磋，能夠磨掉缺點，展現優點，即使遭遇意見分歧，只要有信任
318,的基礎誠懇的對話，也能夠更加了解彼此，讓交情更加深厚
318,現在，台灣的市場在全球，舞台在國際
318,未來，我們會堅持以民主的信念，拓展多元市
318,場
318,第，台灣的經濟路線很清楚，我們會以市場為導向，推動立足台灣布局全球加強
318,美國的經濟路線
318,近年來，台灣除了跟菲律賓印度越南及泰國等國家更新投資保障
318,協定，也與加拿大簽署了投資促進及保障協議
318,未來，我們會繼續努力，與友盟國
318,家簽署投資保障協定，以及避免雙重課稅協定
318,第二，台灣的貿易策略很清晰，我們將擴大和美國以外，更多民主自由國家的市場連結
