system_id,word,pos
129,兩,Neu
129,人,Na
129,不治,VH
129,，,COMMACATEGORY
129,人,Na
129,命危,VH
129,被,P
129,救回,VC
129,，,COMMACATEGORY
129,家屬,Na
129,趕到,VCL
129,醫院,Nc
129,後,Ng
129,都,D
129,崩潰,VH
129,大哭,VA
129,據悉,Dk
129,，,COMMACATEGORY
129,兩,Neu
129,名,Nf
129,死亡,VH
129,學生,Na
129,都,D
129,是,SHI
129,班,Nc
129,的,DE
129,同班,VI
129,同學,Na
129,，,COMMACATEGORY
129,家屬,Na
129,接獲,VC
129,通知,Na
129,並,Cbb
129,趕到,VCL
129,醫院,Nc
129,，,COMMACATEGORY
129,在,P
129,醫院,Nc
129,角落,Nc
129,嚎啕,VA
129,大哭,VA
129,，,COMMACATEGORY
129,讓,VL
129,旁邊,Ncd
129,的,DE
129,人,Na
129,看,VC
129,了,Di
129,都,D
129,非常,Dfa
129,傷心,VH
129,此外,Cbb
129,，,COMMACATEGORY
129,警方,Na
129,在,P
129,清查,VE
129,現場,Nc
129,留下,VC
129,的,DE
129,物品,Na
129,，,COMMACATEGORY
129,發現,VE
129,急救,VB
129,後,Ng
129,恢復,VHC
129,生命,Na
129,徵象,Na
129,的,DE
129,歲,Nf
129,張姓,Nb
129,女,Na
129,學生,Na
129,，,COMMACATEGORY
129,因,Cbb
129,車禍,Na
129,而,Cbb
129,在,P
129,現場,Nc
129,留下,VC
129,的,DE
129,分,VC
129,考卷,Na
129,，,COMMACATEGORY
129,而,Cbb
129,該,Nes
129,名,Nf
129,女,Na
129,學生,Na
129,也,D
129,是,SHI
129,班,Nc
129,的,DE
129,學生,Na
129,/////,FW
129,▲,Na
129,兩,Neu
129,名,Nf
129,女,Na
129,學生,Na
129,遇難,VH
129,死亡,VH
129,，,COMMACATEGORY
129,家屬,Na
129,到,VCL
129,醫院,Nc
129,後,Ng
129,崩潰,VH
129,大哭,VA
129,圖,Na
129,記者,Na
129,黃彥傑,Nb
129,翻攝,VC
129,▼歲,Na
129,張姓,Nb
129,女,Na
129,學生,Na
129,在,P
129,現場,Nc
129,留下,VC
129,的,DE
129,考卷,Na
129,圖,Na
129,記者,Na
129,陳以昇,Nb
129,攝,VC
129,/////,FW
129,完整,VH
129,新聞,Na
129,連結,VC
129,或,Caa
129,短,VH
129,網址,Na
129,不可,D
129,用,VC
129,等,Cab
129,轉載,VC
129,媒體,Na
129,/////,FW
129,備註,VE
130,聯合,VC
130,新聞網,Na
130,記者,Na
130,李定宇,Nb
130,獨,D
130,三峽,Nc
130,重大,VH
130,車禍,Na
130,歲,Nf
130,肇事者,Na
130,曾,D
130,獲,VJ
130,模範,Na
130,父親,Na
130,酒測值,Na
130,為,VG
130,零,Neu
130,新北市,Nc
130,北大,Nc
130,國小旁,Nc
130,今天,Nd
130,下午,Nd
130,時,Ng
130,許,Neqb
130,發生人,Na
130,死,VH
130,傷,VH
130,的,DE
130,重大,VH
130,車禍,Na
130,，,COMMACATEGORY
130,肇事者,Na
130,是,SHI
130,名歲,Na
130,余姓,Nb
130,老翁,Na
130,，,COMMACATEGORY
130,他,Nh
130,目前,Nd
130,在,P
130,亞東,Nc
130,醫院,Nc
130,治療,VC
130,中,Ng
130,，,COMMACATEGORY
130,身分,Na
130,也,D
130,遭到,VJ
130,起底,VA
130,，,COMMACATEGORY
130,經查,VC
130,是,SHI
130,曾,D
130,獲,VJ
130,模範,Na
130,父親,Na
130,的,DE
130,歲,Nf
130,余姓,Nb
130,老翁,Na
130,現場,Nc
130,其他,Neqa
130,車輛,Na
130,行車,VA
130,記錄器,Na
130,拍下,VC
130,驚悚,VH
130,過程,Na
130,，,COMMACATEGORY
130,畫面,Na
130,中,Ng
130,可,D
130,見,VE
130,當時,Nd
130,正,D
130,值,VJ
130,放學,VH
130,時間,Na
130,，,COMMACATEGORY
130,許多,Neqa
130,學生,Na
130,剛,D
130,步出,VCL
130,校門,Na
130,走行人,Na
130,穿越,VCL
130,道,Na
130,過,VCL
130,馬路,Na
130,，,COMMACATEGORY
130,不料,D
130,這,Nep
130,輛,Nf
130,肇事,VA
130,車輛,Na
130,轎車,Na
130,高速,VH
130,撞上,VC
130,正在,D
130,停,VHC
130,等,Cab
130,紅燈,Na
130,的,DE
130,機車,Na
130,，,COMMACATEGORY
130,隨後,Nd
130,再,D
130,撞上,VC
130,過,Di
130,馬路,Na
130,的,DE
130,學童,Na
130,，,COMMACATEGORY
130,導致,VL
130,多,Neqa
130,人,Na
130,被,P
130,撞飛倒地,VA
130,，,COMMACATEGORY
130,被,P
130,撞倒,VC
130,的,DE
130,騎士,Na
130,的,DE
130,安全帽,Na
130,還,D
130,飛起,VA
130,，,COMMACATEGORY
130,差點,D
130,砸中,VC
130,旁,Ncd
130,騎士,Na
130,，,COMMACATEGORY
130,車禍,Na
130,現場,Nc
130,片狼,Na
130,藉,P
130,雖然,Cbb
130,肇事者,Na
130,昏迷,VH
130,，,COMMACATEGORY
130,但,Cbb
130,警方,Na
130,已,D
130,抽,VC
130,血,Na
130,檢驗,VC
130,，,COMMACATEGORY
130,今晚,Nd
130,檢驗,VC
130,結果,Na
130,出爐,VH
130,酒測值,Na
130,為,VG
130,零,Neu
130,歲,Nf
130,余姓,Nb
130,老翁,Na
130,目前,Nd
130,在,P
130,亞東,Nc
130,急診室,Nc
130,，,COMMACATEGORY
130,據,P
130,了,Di
130,解因,VC
130,受傷,VH
130,打,VC
130,麻藥,Na
130,還,D
130,不能,D
130,正常,VH
130,講話,VA
130,稍後,D
130,行政院長,Na
130,卓榮泰,Nb
130,也,D
130,將,D
130,到,VCL
130,亞東,Nc
130,醫院,Nc
130,探視,VC
130,死,VH
130,傷者,Na
130,及,Caa
130,家屬,Na
130,//////,FW
130,_,FW
130,備註,VE
130,模範,Na
130,父親,Na
130,又,D
130,歲,Nf
130,，,COMMACATEGORY
130,法官,Na
130,暖身,VA
130,中,Ng
131,今天,Nd
131,下午,Nd
131,放學,VH
131,時間,Na
131,在,P
131,三峽,Nc
131,發生,VJ
131,的,DE
131,汽車,Na
131,暴衝,VH
131,撞人,VA
131,事件,Na
131,事發,VH
131,之前,Ng
131,有,V_2
131,白色,Na
131,休旅車,Na
131,為了,P
131,繞過,VCL
131,路,Na
131,邊,Ncd
131,違停,VC
131,而,Cbb
131,跨越,VCL
131,車道,Na
131,正好,Da
131,與,P
131,歲,Nf
131,老人,Na
131,駕駛,VC
131,的,DE
131,車,Na
131,正,D
131,面對,VC
131,上,Ng
131,只,Da
131,可惜,VH
131,最後,Nd
131,白色,Na
131,休旅車,Na
131,還是,D
131,閃避,VC
131,了,Di
131,那,Nep
131,台,Nf
131,暴走,VA
131,的,DE
131,車,Na
131,///,FW
131,///,FW
131,所以,Cbb
131,要是,Cbb
131,白色,Na
131,休旅車,Na
131,直接,VH
131,撞下去,VA
131,是,SHI
131,不,D
131,是,SHI
131,就,D
131,能,D
131,當,VG
131,英雄,Na
131,拯救,VC
131,許多,Neqa
131,人,Na
131,了,T
132,總統,Na
132,赴,VCL
132,土城,Nc
132,長庚,Nb
132,醫院,Nc
132,探視,VC
132,三峽,Nc
132,車禍,Na
132,傷者,Na
132,指示,VE
132,積極,VH
132,救治,VC
132,自由時報,Nb
132,//,FW
132,記者,Na
132,賴筱桐,Nb
132,新北,Nc
132,報導,VE
132,新北市,Nc
132,三峽區,Nc
132,北大,Nc
132,國小旁,Nc
132,路口,Nc
132,今天,Nd
132,下午,Nd
132,發生,VJ
132,重大,VH
132,車禍,Na
132,，,COMMACATEGORY
132,造成,VK
132,死傷,Na
132,，,COMMACATEGORY
132,其中,Nep
132,有,V_2
132,人,Na
132,為,P
132,學生,Na
132,總統,Na
132,賴清德,Nb
132,今晚,Nd
132,點到,VC
132,土城,Nc
132,長庚,Nb
132,醫院,Nc
132,探視,VC
132,傷者,Na
132,，,COMMACATEGORY
132,指示,VE
132,醫療團,Na
132,隊,Na
132,積極,VH
132,救治,VC
132,，,COMMACATEGORY
132,全程,D
132,未,D
132,受,P
132,訪,VC
132,目前,Nd
132,土城,Nc
132,長庚,Nb
132,醫院,Nc
132,收治,VC
132,名,A
132,傷者,Na
132,，,COMMACATEGORY
132,分別,D
132,是,SHI
132,歲,Nf
132,李姓,Nb
132,男,Na
132,學生,Na
132,重傷,VH
132,，,COMMACATEGORY
132,歲,Nf
132,廖姓,Nb
132,女,Na
132,學生,Na
132,輕傷,VH
132,，,COMMACATEGORY
132,歲,Nf
132,吳姓,Nb
132,女子,Na
132,輕傷,VH
132,，,COMMACATEGORY
132,歲,Nf
132,吳姓,Nb
132,男子,Na
132,輕傷,VH
132,，,COMMACATEGORY
132,另,Nes
132,歲,Nf
132,張姓,Nb
132,女,Na
132,學生,Na
132,原本,D
132,到,VCL
132,醫院,Nc
132,前,Ncd
132,失去,VJ
132,呼吸心跳,VA
132,，,COMMACATEGORY
132,經,P
132,搶救,VC
132,後,Ng
132,恢復,VHC
132,生命,Na
132,徵象,Na
132,其中,Nep
132,名,Nf
132,輕傷,VH
132,患者,Na
132,情況,Na
132,穩定,VHC
132,已,D
132,出院,VA
132,賴清德,Nb
132,晚間點,Na
132,在,P
132,新北,Nc
132,市長,Na
132,侯友宜,Nb
132,陪同,VC
132,下,Ng
132,步入,VCL
132,急診室,Nc
132,，,COMMACATEGORY
132,聽取,VC
132,醫療,VC
132,團隊,Na
132,簡報,Na
132,和,Caa
132,說明,VE
132,，,COMMACATEGORY
132,並,Cbb
132,探視,VC
132,傷者,Na
132,及,Caa
132,慰問,VC
132,家屬,Na
132,，,COMMACATEGORY
132,歷時,VJ
132,約,Da
132,分鐘,Nf
132,離開,VC
132,醫院,Nc
132,，,COMMACATEGORY
132,總統,Na
132,和,Caa
132,侯友宜,Nb
132,皆,D
132,未,D
132,受,P
132,訪,VC
132,相關,VH
132,人士,Na
132,轉述,VE
132,，,COMMACATEGORY
132,家屬,Na
132,當面,D
132,向,P
132,總統,Na
132,請命,VB
132,，,COMMACATEGORY
132,認為,VE
132,高齡,Na
132,歲,Nf
132,的,DE
132,駕駛,VC
132,人,Na
132,不應該,D
132,再,D
132,開車,VA
132,上路,VA
132,，,COMMACATEGORY
132,恐,VK
132,影響,VC
132,交通安全,Na
132,，,COMMACATEGORY
132,盼,VK
132,未來,Nd
132,修法,VA
132,據,P
132,了,Di
132,解,VC
132,，,COMMACATEGORY
132,醫師,Na
132,出身,VJ
132,的,DE
132,賴清德,Nb
132,關切,VJ
132,傷者,Na
132,的,DE
132,傷勢,Na
132,情況,Na
132,以及,Caa
132,昏迷,VH
132,指數,Na
132,等,Cab
132,，,COMMACATEGORY
132,指示,VE
132,醫療,VC
132,團隊,Na
132,積極,VH
132,全力,D
132,救治,VC
132,//////,FW
132,賴清德,Nb
132,是,SHI
132,醫師,Na
132,出身,VJ
132,指示,Na
132,醫療,VC
132,團隊,Na
132,全力,D
132,搶救,VC
133,今天,Nd
133,三峽,Nc
133,畜牲,Na
133,老頭,Na
133,故意,VL
133,殺,VC
133,人,Na
133,已經,D
133,造成,VK
133,至少,Da
133,人,Na
133,過世,VH
133,十餘,Neu
133,人,Na
133,受傷,VH
133,台灣,Nc
133,輿論,Na
133,都,D
133,在,P
133,檢討,VC
133,狗官,Na
133,跟,P
133,老人,Na
133,結果,Dk
133,有,V_2
133,廢死,Nv
133,青鳥,Na
133,跑出來,VA
133,嗆,VH
133,句,Na
133,你,Nh
133,也,D
133,會,D
133,老,VH
133,啦,T
133,，,COMMACATEGORY
133,以後,Nd
133,你,Nh
133,也,D
133,是,SHI
133,那,Nep
133,種,Nf
133,老人,Na
133,企圖,VF
133,把,P
133,所有人,Na
133,都,D
133,拉下,VC
133,水,Na
133,要,D
133,怎麼,D
133,反駁,VC
133,有,V_2
133,八卦,Na
134,看,VC
134,那,Nep
134,個,Nf
134,車速,Na
134,感覺,Na
134,很,Dfa
134,難,VH
134,但,Cbb
134,還是,D
134,分享,VJ
134,下,Nes
134,走,VA
134,在,P
134,路,Na
134,上,Ncd
134,不可以,D
134,看,VC
134,手機,Na
134,要,D
134,集中,VC
134,精神,Na
134,盡,D
134,全力,D
134,走,VA
134,在,P
134,路,Na
134,上,Ncd
134,過,VCL
134,馬路,Na
134,起步,VA
134,跟,P
134,走,VA
134,的,DE
134,途中,Nc
134,要,D
134,前後,Ncd
134,左右,Ng
134,不斷,D
134,轉頭,VA
134,騎車,VA
134,停,VHC
134,著,Di
134,的,DE
134,時候,Na
134,也,D
134,要,D
134,前後,Ncd
134,左右,Ncd
134,四處,D
134,張望,VA
134,我,Nh
134,用,P
134,這,Nep
134,個,Nf
134,方式,Na
134,在,P
134,台灣,Nc
134,逃,VA
134,過,Di
134,好幾,Neu
134,次,Nf
134,車禍,Na
134,甚至,D
134,還可以,D
134,跑上前,VA
134,去,D
134,追車,VA
134,說教,VA
134,因為,Cbb
134,警覺心,Na
134,很,Dfa
134,高,VH
134,也,D
134,靠,P
134,這些,Neqa
134,方式,Na
134,成功,VH
134,閃避掉,VA
134,逛,VC
134,夜市,Nc
134,的,DE
134,時候,Na
134,向,P
134,我,Nh
134,衝過來,VA
134,吐,VC
134,痰,Na
134,的,DE
134,怪人,Na
134,但,Cbb
134,前提,Na
134,是,SHI
134,要,D
134,穿,VC
134,有,V_2
134,氣墊,Na
134,的,DE
134,運動鞋,Na
134,而且,Cbb
134,平常,Nd
134,要,D
134,有,V_2
134,運動,Na
134,習慣,Na
134,才,Da
134,有,V_2
134,辦法,Na
134,瞬間,Nd
134,彈跳,VA
134,閃開,VA
135,小弟,Na
135,肥宅,VH
135,啦,T
135,看,VC
135,著,Di
135,各,Nes
135,個,Nf
135,先進,VH
135,國家,Na
135,的,DE
135,大,VH
135,城市,Nc
135,比如,P
135,東京,Nc
135,只要,Cbb
135,是,SHI
135,市區,Nc
135,人口,Na
135,密集,VH
135,的,DE
135,區域,Nc
135,通常,D
135,不會,D
135,有,V_2
135,太多,Neqa
135,的,DE
135,汽,Na
135,機車,Na
135,可能,VH
135,的,DE
135,原因,Na
135,有,V_2
135,很多,Neqa
135,主要,A
135,的,DE
135,原因,Na
135,比如,P
135,公共,A
135,運輸,Nv
135,的,DE
135,普級,Nv
135,和,Caa
135,密集度,Na
135,高,VH
135,且,Cbb
135,多數,Neqa
135,民眾,Na
135,已,D
135,習慣,VL
135,公共,A
135,運輸,VC
135,再來,Cbb
135,就,D
135,是,SHI
135,持有,VJ
135,車輛,Na
135,的,DE
135,成本,Na
135,高,VH
135,且,Cbb
135,市區,Nc
135,的,DE
135,道路,Na
135,比,P
135,人行道,Nc
135,還,Dfa
135,窄,VH
135,人行道,Nc
135,也,D
135,比,P
135,台灣,Nc
135,平坦,VH
135,很多,Neqa
135,那,Dk
135,台灣,Nc
135,為什麼,D
135,不,D
135,大力,D
135,推動,VC
135,公共,A
135,運輸,VC
135,發展,VC
135,公共,A
135,運輸,Nv
135,大力,D
135,普及,VHC
135,不,D
135,是,SHI
135,可以,D
135,次,Nes
135,解決,VC
135,堆,Nf
135,問題,Na
135,空染,VH
135,和,Caa
135,碳,Na
135,排放,VC
135,交通事故,VA
135,和,Caa
135,違規,VA
135,駕駛,VC
135,汽車,Na
135,關稅,Na
135,人行道,Nc
135,拓寬,VC
135,，,COMMACATEGORY
135,增加,VHC
135,行人,Na
135,安全,VH
135,行走,VA
135,運動,Na
135,距離,Na
135,增加,VHC
135,，,COMMACATEGORY
135,擺脫,VC
135,亞洲,Nc
135,第,Neu
135,胖,VH
135,國家,Na
135,降低,VHC
135,道路,Na
135,的,DE
135,維護,VC
135,成本,Na
135,次性,Na
135,解決,VC
135,堆,Nf
135,問題,Na
135,為什麼,D
135,台灣,Nc
135,的,DE
135,市區,Nc
135,不,D
135,大力,D
135,推動,VC
135,公共,A
135,運輸,Nv
136,賴清德,Nb
136,抵,VCL
136,土城,Nc
136,醫院,Nc
136,關心,VK
136,三峽,Nc
136,車禍,Na
136,傷者,Na
136,侯友宜,Nb
136,再,D
136,赴,VCL
136,醫院,Nc
136,聯合報,Nb
136,記者,Na
136,張策新北,Nb
136,即時,D
136,報導,VE
136,三峽,Nc
136,北大,Nc
136,國小旁,Nc
136,今,Nd
136,下午,Nd
136,發生,VJ
136,嚴重,VH
136,車禍,Na
136,，,COMMACATEGORY
136,造成,VK
136,多,Neqa
136,名,Nf
136,學童,Na
136,與,Caa
136,家長,Na
136,死傷,Na
136,，,COMMACATEGORY
136,事件,Na
136,震撼,VJ
136,全,Neqa
136,台,Nc
136,賴清德,Nb
136,總統,Na
136,晚間,Nd
136,趕抵,VCL
136,新,VH
136,北土城,Nc
136,醫院,Nc
136,，,COMMACATEGORY
136,關心,VK
136,受傷,VH
136,民眾,Na
136,，,COMMACATEGORY
136,未,D
136,接受,VC
136,媒體,Na
136,訪問,VC
136,，,COMMACATEGORY
136,隨即,D
136,進入,VCL
136,院,Nc
136,內,Ncd
136,了,T
136,解,VC
136,傷者,Na
136,狀,Na
136,況,Cbb
136,新北,Nc
136,市長,Na
136,侯友宜,Nb
136,晚間,Nd
136,時分,Na
136,也,D
136,再度,D
136,返回,VCL
136,土城,Nc
136,醫院,Nc
136,，,COMMACATEGORY
136,與,P
136,市府,Nc
136,團隊,Na
136,持續,VL
136,掌握,VC
136,醫療,VC
136,處置,VC
136,進展,Na
136,稍早,Nd
136,新北市,Nc
136,副市長,Na
136,劉和然,Nb
136,表示,VE
136,，,COMMACATEGORY
136,目前,Nd
136,共,Da
136,有,V_2
136,人,Na
136,送醫,VB
136,，,COMMACATEGORY
136,其中,Nep
136,人,Na
136,傷勢,Na
136,嚴重,VH
136,，,COMMACATEGORY
136,仍,D
136,在,P
136,加護,A
136,病房,Nc
136,搶救,VC
136,中,Ncd
136,，,COMMACATEGORY
136,市府,Nc
136,已,D
136,啟動,VC
136,跨,VC
136,局,Nc
136,處,Nc
136,應變,VA
136,機制,Na
136,，,COMMACATEGORY
136,提供,VD
136,家屬,Na
136,必要,VH
136,協助,VC
136,事故,Na
136,發生,VJ
136,在,P
136,今午後,Nd
136,時,Ng
136,許,Neqb
136,，,COMMACATEGORY
136,名歲,Na
136,老翁,Na
136,駕車,VA
136,行經,VCL
136,國光街,Nc
136,與,Caa
136,國成街口,Nc
136,時,Ng
136,，,COMMACATEGORY
136,疑似,VG
136,未,D
136,減速,VA
136,暴衝,VH
136,，,COMMACATEGORY
136,撞擊,VC
136,過,Di
136,馬路,Na
136,的,DE
136,學生,Na
136,與,Caa
136,家長,Na
136,，,COMMACATEGORY
136,目前,Nd
136,已,D
136,知,VK
136,人,Na
136,死亡,VH
136,，,COMMACATEGORY
136,最,Dfa
136,年輕,VH
136,僅,Da
136,歲,Nf
136,，,COMMACATEGORY
136,警方,Na
136,已,D
136,對,P
136,肇事,VA
136,駕駛,Na
136,進行,VC
136,抽,VC
136,血,Na
136,檢測,VE
136,，,COMMACATEGORY
136,事故,Na
136,原因,Na
136,仍,D
136,在,P
136,釐清,VC
136,中,Ng
136,//////,FW
137,明天,Nd
137,吧,T
137,明天,Nd
137,開始,VL
137,新聞,Na
137,就,P
137,柯文哲,Nb
137,嘍,T
137,蔣萬安,Nb
137,嘍,T
137,罷免,VC
137,藍白,VH
137,好,VH
137,了,T
137,三峽,Nc
137,誰,Nh
137,理,VJ
137,他,Nh
137,啊,T
137,自立自強,VH
137,吧,T
137,選,VC
137,的,DE
137,活該,VH
138,自由,VH
138,迎風,D
138,轉型,VH
138,穩健,VH
138,前行,VA
138,賴清德,Nb
138,就職,VA
138,週年,Nf
138,談話,VA
138,揭,VC
138,台灣,Nc
138,經濟,Na
138,轉型,VH
138,藍圖,Na
138,記者,Na
138,陳昀,Nb
138,台北,Nc
138,報導,VE
138,總統,Na
138,賴清德,Nb
138,明天,Nd
138,就職,VA
138,週年,Nf
138,，,COMMACATEGORY
138,將,D
138,以,P
138,迎風,D
138,轉型,VH
138,穩健,VH
138,前行,VA
138,為題,VI
138,發,VD
138,表,VE
138,談話,Na
138,，,COMMACATEGORY
138,聚焦,VA
138,執政,VA
138,成績,Na
138,檢視,VC
138,與,Caa
138,未來,Nd
138,施政,VA
138,的,DE
138,擘劃,VC
138,，,COMMACATEGORY
138,涵蓋,VJ
138,民主,Na
138,台灣,Nc
138,韌性,Na
138,精神,Na
138,訴求,Na
138,團結,VHC
138,三,Neu
138,項,Nf
138,核,Na
138,心精神,Na
138,，,COMMACATEGORY
138,並,Cbb
138,揭示,VE
138,台灣,Nc
138,的,DE
138,經濟,Na
138,轉型,VH
138,藍圖,Na
138,，,COMMACATEGORY
138,說明,VE
138,台灣,Nc
138,如何,D
138,從,P
138,依賴,VK
138,高科技,Na
138,產業,Na
138,出口,VC
138,，,COMMACATEGORY
138,朝向,VCL
138,兼顧,VC
138,出口,VC
138,與,P
138,內需,Na
138,的,DE
138,經濟,Na
138,成長,Nv
138,模式,Na
138,針對,P
138,三峽,Nc
138,北大,Nc
138,國小旁,Nc
138,重大,VH
138,車禍,Na
138,，,COMMACATEGORY
138,料,VE
138,將,D
138,表達,VC
138,關心,VK
138,賴,Nb
138,總統,Na
138,明,VH
138,以,P
138,執政,VA
138,成績,Na
138,檢視,VC
138,經貿,Na
138,布局,Na
138,放眼,VCL
138,全,Neqa
138,世界,Nc
138,外交,Na
138,友邦,Nc
138,穩固,VH
138,邦誼,Na
138,三,Neu
138,大,VH
138,主軸,Na
138,安排,VE
138,行程,Na
138,，,COMMACATEGORY
138,在,P
138,總統府,Nc
138,敞廳,Nc
138,舉行,VC
138,執政,VA
138,週年,Nf
138,談話,Na
138,記者會,Na
138,後,Ng
138,，,COMMACATEGORY
138,將,D
138,偕,P
138,行政院長,Na
138,卓榮泰,Nb
138,經濟部長,Na
138,郭智輝,Nb
138,等,Cab
138,前往,VCL
138,台北,Nc
138,國際,Nc
138,電腦展,Na
138,開幕典禮,Na
138,下午,Nd
138,以,P
138,軍禮,Na
138,歡迎,VJ
138,帛琉,Nc
138,共和國,Na
138,總統,Na
138,惠恕仁,Nb
138,伉儷,Nh
138,訪,VC
138,台,Nc
138,並,Cbb
138,舉行,VC
138,國宴,Na
138,款待,VC
138,據,P
138,掌握,VC
138,，,COMMACATEGORY
138,賴,Nb
138,總統,Na
138,談話,Na
138,主題,Na
138,為,VG
138,迎風,D
138,轉型,VH
138,穩健,VH
138,前行,VA
138,，,COMMACATEGORY
138,涵蓋,VJ
138,民主,Na
138,台灣,Nc
138,韌性,Na
138,精神,Na
138,訴求團,Na
138,結三,Na
138,元素,Na
138,，,COMMACATEGORY
138,聚焦,VA
138,就任,VG
138,第,Neu
138,年,Nf
138,如何,D
138,在,P
138,挑戰,Na
138,中,Ng
138,前行,VA
138,，,COMMACATEGORY
138,包括,VK
138,成立,VC
138,三,Neu
138,大,VH
138,委員會,Nc
138,出訪,VC
138,太平洋,Nc
138,三島,Nc
138,國,Nc
138,推動,VC
138,價值,Na
138,外交,Na
138,，,COMMACATEGORY
138,以及,Caa
138,應,D
138,對,P
138,美國,Nc
138,關稅,Na
138,朝,P
138,小野大,VA
138,等,Cab
138,情事,Na
138,，,COMMACATEGORY
138,在,P
138,國家,Na
138,前進,VA
138,的,DE
138,路,Na
138,上,Ncd
138,，,COMMACATEGORY
138,挑戰,Na
138,和,Caa
138,難關,Na
138,再,D
138,出現,VH
138,，,COMMACATEGORY
138,但,Cbb
138,台灣,Nc
138,精神,Na
138,就,D
138,是,SHI
138,在,P
138,困難,Na
138,中,Ng
138,展現,VC
138,韌性,Na
138,，,COMMACATEGORY
138,危機,Na
138,化為,VG
138,轉機,Na
138,找到,VC
138,立足,VA
138,優勢,Na
138,府方,Na
138,人士,Na
138,指出,VE
138,，,COMMACATEGORY
138,對,P
138,內,Ncd
138,，,COMMACATEGORY
138,面對,VC
138,國內,Nc
138,政治,Na
138,局勢,Na
138,，,COMMACATEGORY
138,如何,D
138,加強,VC
138,政黨,Na
138,合作,VH
138,化解,VC
138,紛爭,Na
138,促進,VK
138,國家,Na
138,團結,VHC
138,備,VC
138,受,P
138,關注,VJ
138,，,COMMACATEGORY
138,總統,Na
138,將,D
138,訴諸,VC
138,民主,Na
138,，,COMMACATEGORY
138,用,P
138,民主,Na
138,消弭,VC
138,分歧,VH
138,，,COMMACATEGORY
138,並,Cbb
138,直面,VE
138,當代,Nd
138,社會,Na
138,問題,Na
138,，,COMMACATEGORY
138,直球,Na
138,對決,VA
138,提出,VC
138,解決,VC
138,之,DE
138,道,Na
138,擘畫,VC
138,未來,Nd
138,施政,Nv
138,方向,Na
138,該,Nes
138,人士,Na
138,說,VE
138,，,COMMACATEGORY
138,對,P
138,外,Ncd
138,，,COMMACATEGORY
138,總統,Na
138,將,D
138,論述,VE
138,台灣,Nc
138,位於,VCL
138,全球,Nc
138,科技,Na
138,創新,VC
138,領域,Na
138,的,DE
138,重要,VH
138,位置,Na
138,，,COMMACATEGORY
138,如何,D
138,以,P
138,民主,Na
138,為,VG
138,信念,Na
138,，,COMMACATEGORY
138,和,P
138,美,Nc
138,日,Nc
138,歐盟,Nb
138,等,Cab
138,主要,A
138,經濟體,Na
138,深化,VHC
138,夥伴,Na
138,關係,Na
138,，,COMMACATEGORY
138,共同,A
138,強化,VHC
138,供應,VD
138,鏈,Na
138,安全,VH
138,，,COMMACATEGORY
138,進步,VH
138,因應,VJ
138,全球,Nc
138,經貿,Na
138,變局,Na
138,提出,VC
138,台灣,Nc
138,中長期,Na
138,經濟,Na
138,轉型,VH
138,的,DE
138,相關,VH
138,計畫,Na
138,，,COMMACATEGORY
138,讓,VL
138,台灣,Nc
138,持續,VL
138,壯大,VHC
138,，,COMMACATEGORY
138,也,D
138,為,P
138,世界,Nc
138,貢獻,Na
138,關鍵,Na
138,力量,Na
138,至於,P
138,佈局,VA
138,全球,Nc
138,的,DE
138,台灣,Nc
138,經濟,Na
138,轉型,VH
138,之,DE
138,路,Na
138,，,COMMACATEGORY
138,據,P
138,透露,VE
138,，,COMMACATEGORY
138,總統,Na
138,將,D
138,說明,VE
138,台灣,Nc
138,經濟,Na
138,體質,Na
138,如何,D
138,逐步,D
138,調整成,VG
138,多,VH
138,元,Nf
138,兼顧,VC
138,，,COMMACATEGORY
138,從,P
138,過於,Dfa
138,依賴,VK
138,高科技,Na
138,產業,Na
138,出口,VC
138,，,COMMACATEGORY
138,朝向,VCL
138,建立,VC
138,更,Dfa
138,有,V_2
138,競爭力,Na
138,永續,VH
138,並,Cbb
138,兼顧,VC
138,出口,VC
138,與,Caa
138,內需,Na
138,的,DE
138,台灣,Nc
138,經濟,Na
138,發展,VC
138,模式,Na
138,，,COMMACATEGORY
138,除了,P
138,向,P
138,國人,Na
138,報告,VE
138,年,Na
138,來,Ng
138,的,DE
138,成果,Na
138,與,Caa
138,未來,Nd
138,擘劃,VC
138,外,Ng
138,，,COMMACATEGORY
138,也,D
138,宣告,VE
138,執政,VA
138,第二,Neu
138,年,Nf
138,的,DE
138,迎風,D
138,轉型,VH
138,之,DE
138,路,Na
138,，,COMMACATEGORY
138,將,D
138,穩健,VH
138,步伐,Na
138,持續,VL
138,前行,VA
138,///,FW
139,新北,Nc
139,三峽,Nc
139,重大,VH
139,交通事故,Na
139,交通部,Nc
139,成立,VC
139,緊急,VH
139,應變,VA
139,中心,Nc
139,中央,Nc
139,廣播,Nv
139,電台,Nc
139,撰稿,VA
139,編輯,Na
139,吳琍君,Nb
139,新北市,Nc
139,三峽區,Nc
139,北大,Nc
139,國小,Nc
139,前,Ncd
139,，,COMMACATEGORY
139,今天,Nd
139,日,Nd
139,下午,Nd
139,發生,VJ
139,起,Di
139,自小客車,Na
139,暴衝,VA
139,的,DE
139,交通事故,Na
139,，,COMMACATEGORY
139,釀成,VG
139,人,Na
139,到,VCL
139,院,Nc
139,前,Ng
139,心肺,Na
139,功能,Na
139,停止,VF
